created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 03 05:42:03 +0000 2023;1,70908E+18;Pemerintah terus mendorong penggunaan kendaraan listrik atau electric vehicle (EV) guna mengakselerasi transisi energi. Pertamina, PLN, dan MIND ID akan berkolaborasi untuk membangun ekosistem baterai EV di Indonesia.  Selengkapnya: https://t.co/aWZNTUfln4 #Pertamina #Berita https://t.co/NC5weaxJ8O;0;0;1;0;in;552523769;1,70908E+18;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1709081357551648950
Mon Oct 02 07:46:39 +0000 2023;1,70875E+18;@Redgerbil5 @CNNIndonesia Yg C kocak bikin ketawa, makanya jgn sok pintar.  Memang Jawa itu dmn boy ? Di Luar negeri ? Jawa itu msh indonesia, batre kendaraan pasti ada utk semua deerah termasuk Jakarta.  Kendaraan listrik itu mengurangi polusi. IKN pindah itu jg membantu. Daerah2 dibangun biar gak ke Jkt;0;1;0;0;in;1,70742E+18;1,70871E+18;KiCebongMachine;https://twitter.com/KiCebongMachine/status/1708750324327219614
Mon Oct 02 07:33:32 +0000 2023;1,70875E+18;MAU ‘MAIN’ DI BATERAI KENDARAAN LISTRIK, SEGINI CADANGAN NIKEL INDONESIA https://t.co/UDkLMY7kDQ;0;0;0;0;in;1,58476E+18;1,70875E+18;energi_juang;https://twitter.com/energi_juang/status/1708747024492077091
Mon Oct 02 05:05:12 +0000 2023;1,70871E+18;#lokerSubang Sales Showroom PT Maju Kendaraan Listrik Indonesia (Complete Selular Group) Penempatan di Kalijati, Subang Penuh Waktu Minimal SMA/SMK Pengalaman min. 1 tahun atau fresh graduate  Source : https://t.co/6DiZAws9xE https://t.co/GUBrFM0j7i;0;0;0;0;in;616887226;1,70871E+18;Twit_Subang;https://twitter.com/Twit_Subang/status/1708709696071422003
Mon Oct 02 04:58:18 +0000 2023;1,70871E+18;#lokerSubang Leader Showroom PT Maju Kendaraan Listrik Indonesia (Complete Selular Group) untuk Kalijati, Subang IDR 4.500.000 - 5.000.000/Bulan Manajemen Penuh Waktu Minimal SMA/SMK Pengalaman min 1 tahun  Source : https://t.co/w56sTLXv2t https://t.co/pO6ILqgaq0;0;0;0;0;in;616887226;1,70871E+18;Twit_Subang;https://twitter.com/Twit_Subang/status/1708707958736232691
Mon Oct 02 04:34:22 +0000 2023;1,7087E+18;Terus terang mulai ngeri liat kendaraan listrik (baik mobil, motor, sepeda dll) seliweran dan NYARIS SILENT SUARANYA.   Ya tau aja kesadaran berkendara rangorang Indonesia kayak apa... minimal kalo ada bunyi mesinnya masih mudeng dan bisa menghindar 😔;0;1;0;2;in;11170742;1,7087E+18;IanSalim;https://twitter.com/IanSalim/status/1708701937917686002
Sun Oct 01 22:35:34 +0000 2023;1,70861E+18;Bisnis Stasiun Pengisian Kendaraan Listrik di Indonesia https://t.co/1pIXEOvRQ6 via @bengkelcatjogja #mobillistrik;0;0;0;0;in;1,6908E+18;1,70861E+18;dradsmedia;https://twitter.com/dradsmedia/status/1708611642332971501
Sun Oct 01 11:14:46 +0000 2023;1,70844E+18;Presiden Joko Widodo menginginkan kendaraan di IKN menggunakan mobil listrik, tanpa sopir. Wah, gimana nih menurut kalian?  source: balichannel  #politikindonesia #politik #rockygerung #prabowo #indonesia #jokowi #opposite #saveourdemocracy https://t.co/RjkELtbG0P;0;0;0;0;in;1,6799E+18;1,70844E+18;daulatrakyatcom;https://twitter.com/daulatrakyatcom/status/1708440314481098793
Sat Sep 30 05:18:24 +0000 2023;1,70799E+18;@AndiSinulingga Yang dinantikan oleh rakyat Indonesia negeri ini mampu berswasembada pangan , tapi kok bukan swasembada pangan yg terjadi , justru kereta cepat &amp  IKN yg begitu antusias di kebut proyeknya . Subsidi pupuk harusnya di tambah untuk membantu petani , potong subsidi kendaraan listrik;0;0;0;0;in;2368881722;1,70778E+18;68Supriyono;https://twitter.com/68Supriyono/status/1707988242703028270
Fri Sep 29 13:40:00 +0000 2023;1,70775E+18;Pemerintah Indonesia segera sepakati kerja sama kendaraan listrik dengan China  https://t.co/ZhluTC8i2n;0;0;0;0;in;4755284968;1,70775E+18;idx_channel;https://twitter.com/idx_channel/status/1707752084861505703
Fri Sep 29 09:18:51 +0000 2023;1,70769E+18;Basudara Electrizen,  Tahun 2060 nanti ditargetkan menjadi tahun Net Zero Emission bagi Indonesia, bahkan kalau bisa lebih cepat dari itu!!!  Salah satu langkah percepatan menuju NZE tersebut yakni menggaungkan penggunaan Kendaraan Listrik, Basudara.  #NetZeroEmission2060 https://t.co/5ZqEADBugW;0;1;0;1;in;1,2471E+18;1,70769E+18;pln_mmu;https://twitter.com/pln_mmu/status/1707686365763338625
Fri Sep 29 09:15:37 +0000 2023;1,70769E+18;Basudara Electrizen,  Tahun 2060 nanti ditargetkan menjadi tahun Net Zero Emission bagi Indonesia, bahkan kalau bisa lebih cepat dari itu!!!  Salah satu langkah percepatan menuju NZE tersebut yakni menggaungkan penggunaan Kendaraan Listrik, Basudara.  #NetZeroEmission2060 https://t.co/iRc6ca71d4;0;1;0;0;in;816498330;1,70769E+18;ayusotja;https://twitter.com/ayusotja/status/1707685551292514304
Fri Sep 29 07:12:09 +0000 2023;1,70765E+18;Dengan sumber daya alam yang dimiliki, Indonesia berpotensi menjadi pusat bertumbuhnya industri kendaraan listrik #arsjadrasjid #hilirisasi #inklusifkolaboratif https://t.co/BPFgHdZa1n;0;0;0;0;in;1,55436E+18;1,70765E+18;RohmaniaSeptia1;https://twitter.com/RohmaniaSeptia1/status/1707654479401922987
Fri Sep 29 06:24:02 +0000 2023;1,70764E+18;Ambisi Indonesia menjadi raja kendaraan listrik mulai mendapatkan titik terang. Menjadi negara dengan cadangan nikel, dan kobalt terbesar di dunia membuat beberapa brand tertarik investasi di Tanah Air.  Selengkapnya: https://t.co/6Kf59QnLw4 ___ #100kpjcom #Gwm #Luhut https://t.co/MaGhOq6J9k;0;0;0;0;in;1,10279E+18;1,70764E+18;100kpjcom;https://twitter.com/100kpjcom/status/1707642372656361762
Fri Sep 29 06:05:42 +0000 2023;1,70764E+18;@kompascom Harus gitu IKN sebagai etalase indonesia, harus bener bersih dan asri Jangan ada pom bensin, semua kendaraan wajib listrik baru keren.;0;0;0;0;in;1,62243E+18;1,70742E+18;sopir_taksi78;https://twitter.com/sopir_taksi78/status/1707637758901334112
Fri Sep 29 04:40:09 +0000 2023;1,70762E+18;Pemerintah permudah aturan pembangunan SPKLU di Indonesia guna mempercepat perkembangan ekosistem kendaraan listrik https://t.co/4t2cmCzcqE;0;0;0;0;in;1,45032E+18;1,70762E+18;trenotoid;https://twitter.com/trenotoid/status/1707616228679008400
Fri Sep 29 03:30:05 +0000 2023;1,7076E+18;Indonesia bersama ASEAN dorong ekonomi baru dengan mengembangkan ekosistem kendaraan listrik #arsjadrasjid Ketua Kadin #hilirisasi #inklusifkolaboratif https://t.co/x5Fs6jPOWe;0;0;0;0;in;1,64284E+18;1,7076E+18;RamantaTimmy;https://twitter.com/RamantaTimmy/status/1707598597674713369
Fri Sep 29 03:29:34 +0000 2023;1,7076E+18;Kendaraan listrik bisa picu pertumbuhan ekonomi dan perluasan lapangan pekerjaan di Indonesia #arsjadrasjid Ketua Kadin #hilirisasi #inklusifkolaboratif https://t.co/hwttMqoSVj;0;0;0;0;in;1,59459E+18;1,7076E+18;NabilaOktafiya1;https://twitter.com/NabilaOktafiya1/status/1707598467261227077
Fri Sep 29 03:29:15 +0000 2023;1,7076E+18;Indonesia berpotensi jadi pusat industri kendaraan listrik dengan sumber daya alam yang dimiliki #arsjadrasjid Ketua Kadin #hilirisasi #inklusifkolaboratif https://t.co/L97QQsKuYR;0;0;0;0;in;1,59453E+18;1,7076E+18;AyuandiraGusti1;https://twitter.com/AyuandiraGusti1/status/1707598387489702165
Fri Sep 29 03:26:43 +0000 2023;1,7076E+18;Ketua Umum Kadin Indonesia, Arsjad Rasjid, dorong pertumbuhan ekonomi jangka panjang melalui hilirisasi mineral dan kendaraan listrik #arsjadrasjid Ketua Kadin #hilirisasi #inklusifkolaboratif https://t.co/AhQRDkShiX;0;0;0;0;in;1,59456E+18;1,7076E+18;Qianalisha_;https://twitter.com/Qianalisha_/status/1707597748659482700
Fri Sep 29 03:25:35 +0000 2023;1,7076E+18;Indonesia bersama ASEAN dorong ekonomi baru dengan mengembangkan ekosistem kendaraan listrik #arsjadrasjid Ketua Kadin #hilirisasi #inklusifkolaboratif https://t.co/l9I5A8gCbJ;0;0;0;0;in;1,62986E+18;1,7076E+18;rapunzeilee_;https://twitter.com/rapunzeilee_/status/1707597462452711576
Fri Sep 29 03:25:06 +0000 2023;1,7076E+18;Kendaraan listrik bisa picu pertumbuhan ekonomi dan perluasan lapangan pekerjaan di Indonesia #arsjadrasjid Ketua Kadin #hilirisasi #inklusifkolaboratif https://t.co/1YgXmECIPU;0;0;0;0;in;1,59456E+18;1,7076E+18;Sunnivanis;https://twitter.com/Sunnivanis/status/1707597340432126404
Fri Sep 29 03:24:47 +0000 2023;1,7076E+18;Indonesia berpotensi jadi pusat industri kendaraan listrik dengan sumber daya alam yang dimiliki #arsjadrasjid Ketua Kadin #hilirisasi #inklusifkolaboratif https://t.co/O7BjxlrLwm;0;0;0;0;in;1,62971E+18;1,7076E+18;PratamaJmd;https://twitter.com/PratamaJmd/status/1707597263827296647
Fri Sep 29 03:22:30 +0000 2023;1,7076E+18;Ketua Umum Kadin Indonesia, Arsjad Rasjid, dorong pertumbuhan ekonomi jangka panjang melalui hilirisasi mineral dan kendaraan listrik #arsjadrasjid Ketua Kadin #hilirisasi #inklusifkolaboratif https://t.co/ILh8m831m8;0;0;0;0;in;1,62972E+18;1,7076E+18;WibowoGadang;https://twitter.com/WibowoGadang/status/1707596686393290790
Thu Sep 28 12:34:44 +0000 2023;1,70737E+18;bahas energi sebenerny aku jg sempet bingung pas lg jor2an soal kendaraan listrik krn dulu waktu dpt matkul soal energi, disuruh buat semacam laporan soal energi terbarukan dan emisi karbon, penyumbang emisi karbon terbesar (saat itu 2021) di indonesia itu asalny dr PLTU;0;2;0;0;in;1,28798E+18;1,70737E+18;poutyerim_;https://twitter.com/poutyerim_/status/1707373271963029553
Thu Sep 28 01:03:07 +0000 2023;1,7072E+18;Berita populer kumparanOTO, Rabu (27/9) bea cukai lelang kendaraan tempur Renault Sherpa, Neta bicara soal peluang mobil listrik murah di Indonesia. #kumparanOTO https://t.co/cWQqSCmTO7;0;0;0;0;in;7,59693E+17;1,7072E+18;kumparan;https://twitter.com/kumparan/status/1707199221424877834
Wed Sep 27 22:33:02 +0000 2023;1,70716E+18;Produsen Otomotif Percaya Pasar Kendaraan Listrik Indonesia Potensial https://t.co/6Js0atrxVL;0;0;1;1;in;1,31885E+18;1,70716E+18;IDNTimesJabar;https://twitter.com/IDNTimesJabar/status/1707161453185442128
Wed Sep 27 13:03:38 +0000 2023;1,70702E+18;Indonesia potensial untuk membangun ekosistem kendaraan listrik secara terintegrasi. https://t.co/kXOfPYjD03;0;0;0;0;in;238091066;1,70702E+18;InvestorID;https://twitter.com/InvestorID/status/1707018156815073647
Wed Sep 27 10:52:15 +0000 2023;1,70699E+18;Pasar kendaraan listrik atau electric vehicle (EV) di Indonesia terbilang subur karena mendapat dukungan dari berbagai pihak, termasuk pemerintah. https://t.co/tHVC2kg7BD;0;0;0;1;in;154102750;1,70699E+18;Beritasatu;https://twitter.com/Beritasatu/status/1706985095431934007
Wed Sep 27 09:17:08 +0000 2023;1,70696E+18;Indonesia bakal kedatangan 5 perusahaan kendaraan listrik. Kemenko Marves sebut karena mereka tergiur insentif Jokowi. #bisnisupdate #update #bisnis #text https://t.co/9FU7SWYneY;0;0;0;0;in;7,59693E+17;1,70696E+18;kumparan;https://twitter.com/kumparan/status/1706961156756410834
Wed Sep 27 05:03:34 +0000 2023;1,7069E+18;Indonesia butuh pemimpin2 daerah BERPRESTASI seperti Achmad Fauzi  Bupati Sumenep ini sukses meraih PENGHARGAAN sebagai Tokoh Daerah Pelopor Penggunaan Kendaraan Listrik  Penghargaan ini diinisasi oleh Detikcom Award 2023. Fauzi dinilai berkontribusi menurunkan POLUSI di Sumenep https://t.co/amhDgTS40s;0;3;5;41;in;1,10246E+18;1,7069E+18;Miduk17;https://twitter.com/Miduk17/status/1706897346779623559
Tue Sep 26 18:15:01 +0000 2023;1,70673E+18;Kolaborasi Aizen-Lazada Dukung Indonesia Transisi ke Kendaraan Listrik  https://t.co/KHbpkFwFFe;0;0;0;0;in;202559038;1,70673E+18;GATRA_com;https://twitter.com/GATRA_com/status/1706734132821475503
Tue Sep 26 16:31:52 +0000 2023;1,70671E+18;"Tantangan makin kesini makin berat.  Project China Made in China 2025"", Indonesia beralih dari kendaraan konvensional ke listrik, Amerika ekonominya ga stabil - China anak mudanya banyak pengangguran - Jepang persentasi regenerasinya mengecil""";0;1;0;0;in;256984111;1,70671E+18;adirukman;https://twitter.com/adirukman/status/1706708175796511047
Tue Sep 26 09:19:35 +0000 2023;1,7066E+18;Produsen Motor Listrik Indonesia Diharapkan Merambah Pasar Ekspor: Kementrian Perhubungan RI berharap Indonesia selain bisa menjadi pusat pengembangan kendaraan listrik dunia, juga dapat mengekspor motor listrik ke luar negeri. https://t.co/A6xmfY4eRJ https://t.co/qBVc9qzVSj;0;0;0;0;in;117686358;1,7066E+18;otosia;https://twitter.com/otosia/status/1706599386837619173
Tue Sep 26 04:27:12 +0000 2023;1,70653E+18;Gak Nyangka, Ternyata Sebanyak Ini Kendaraan Listrik yang Mengaspal di Indonesia https://t.co/VqLiLFvyCG;0;0;1;3;in;1,10279E+18;1,70653E+18;100kpjcom;https://twitter.com/100kpjcom/status/1706525804111552940
Tue Sep 26 04:27:06 +0000 2023;1,70653E+18;Gak Nyangka, Ternyata Sebanyak Ini Kendaraan Listrik yang Mengaspal di Indonesia #Ramadan https://t.co/ZtGTlVMFak https://t.co/izoJUSzov3;0;0;0;1;in;41730943;1,70653E+18;VIVAcoid;https://twitter.com/VIVAcoid/status/1706525778870165560
Mon Sep 25 12:53:49 +0000 2023;1,70629E+18;@PartaiSocmed ga woth it bagi tesla, invest di Indonesia. secara kendaraan listrik belum menarik. dan infrastruktur pendukung belum ada merata   yg menarik sebenarnya, project starlink;0;0;0;0;in;7,39948E+17;1,70621E+18;mario_an19;https://twitter.com/mario_an19/status/1706290913578987982
Mon Sep 25 08:07:55 +0000 2023;1,70622E+18;Startup AIZEN berkolaborasi dengan Lazada Logistics untuk mendukung lanskap pasar kendaraan listrik (EV) di Indonesia melalui  ‘EV-CreditConnect,’ layanan perbankan AI yang disesuaikan untuk penggemar EV. Selengkapnya https://t.co/46YlHWWqCz;0;0;0;0;in;1,16986E+18;1,70622E+18;theiconomic;https://twitter.com/theiconomic/status/1706218963217362964
Sun Sep 24 07:21:17 +0000 2023;1,70584E+18;@dlaa_rein @ganjarpranowo Di bawah kepemimpinan Pa Ganjar, Indonesia akan menjadi pemimpin dalam produksi kendaraan listrik.;0;0;0;0;in;7,71105E+17;1,7055E+18;heklthy;https://twitter.com/heklthy/status/1705844840100233411
Sun Sep 24 06:34:06 +0000 2023;1,70583E+18;Sebaiknya pemerintah membuat standard minimum kendaraan listrik yang masuk ke Indonesia https://t.co/Dd7Fdm3bDQ;0;0;0;0;in;1,60552E+18;1,70583E+18;AgusPam64513573;https://twitter.com/AgusPam64513573/status/1705832967074201809
Sun Sep 24 05:44:27 +0000 2023;1,70582E+18;@HAFIZGH09276348 @ganjarpranowo Di bawah kepemimpinan Pa Ganjar, Indonesia akan menjadi pemimpin dalam produksi kendaraan listrik.;0;0;0;0;in;7,53945E+17;1,7055E+18;Deathcly;https://twitter.com/Deathcly/status/1705820470329946395
Sun Sep 24 02:12:18 +0000 2023;1,70577E+18;@ganjarpranowo Bonus demografi akan menciptakan lapangan kerja dalam sektor industri digital. Indonesia akan menjadi pemimpin dalam produksi kendaraan listrik di bawah kepemimpinan Pa Ganjar.;0;0;0;0;in;1214523073;1,70406E+18;Favhm_;https://twitter.com/Favhm_/status/1705767081910886808
Sat Sep 23 16:51:06 +0000 2023;1,70563E+18;Ini namanya apa? si paling hilirisasi di negara sendiri tapi ga usah kalo untuk negara sahabat global south lainnya mah  Indonesia Berpotensi Kembangkan Baterai Kendaraan Listrik dengan Argentina https://t.co/m1PA4XMJqU;0;0;0;0;in;19078316;1,70563E+18;elimgo;https://twitter.com/elimgo/status/1705625849482093014
Sat Sep 23 15:25:49 +0000 2023;1,7056E+18;@Prasety253 @ganjarpranowo Indonesia akan menjadi pemimpin dalam produksi kendaraan listrik di bawah kepemimpinan Pa Ganjar.;0;0;0;0;in;1,67584E+18;1,70406E+18;Saskila_;https://twitter.com/Saskila_/status/1705604387526303879
Sat Sep 23 11:20:35 +0000 2023;1,70554E+18;@Yuliadi_Mr @ganjarpranowo Indonesia akan menjadi pemimpin dalam produksi kendaraan listrik di bawah kepemimpinan Pa Ganjar.;0;0;0;0;in;1226321834;1,70503E+18;stuzdent;https://twitter.com/stuzdent/status/1705542672260493334
Sat Sep 23 07:20:00 +0000 2023;1,70548E+18;Ini alasan Indonesia seharusnya bisa jadi penguasa kendaraan listrik https://t.co/1aQHJY9oz4;0;1;0;0;in;231355136;1,70548E+18;SINDOnews;https://twitter.com/SINDOnews/status/1705482127612039262
Fri Sep 22 15:32:50 +0000 2023;1,70524E+18;Percepatan program Kendaraan Bermotor Listrik Berbasis Baterai (KBLBB) menuju Indonesia Emas 2045 memerlukan kolaborasi berbagai pihak. Ekosistem dari sektor hulu yaitu riset, inovasi, teknologi, hingga hilir perlu diperkuat untuk percepat KBLBB.;0;1;0;2;in;90363665;1,70524E+18;brin_indonesia;https://twitter.com/brin_indonesia/status/1705243767790501907
Thu Sep 21 11:00:00 +0000 2023;1,70481E+18;Benarkah masyarakat Indonesia tertarik dengan kendaraan listrik karena peduli dengan lingkungan?  Hasil survei lembaga riset @VisiTeliti, menunjukkan ada tendensi demikian. Namun, banyak responden mengaku tertarik memiliki kendaraan listrik karena alasan gaya hidup. https://t.co/VKEOq7QfAY;0;0;0;0;in;8,74558E+17;1,70481E+18;validnewsid;https://twitter.com/validnewsid/status/1704812716639068489
Thu Sep 21 09:17:35 +0000 2023;1,70479E+18;Bengkel konversi AZN Motor turut hadir meramaikan pameran kendaraan listrik Indonesia Electric Motor Show (IEMS) 2023. https://t.co/JPKtqqn7LG;0;0;1;1;in;3042677100;1,70479E+18;KompasOtomotif;https://twitter.com/KompasOtomotif/status/1704786942276272276
Thu Sep 21 07:42:39 +0000 2023;1,70476E+18;Biar mobilnya dijual di Indonesia sajaaaa.........  Sediakan 200 Juta Sepeda, China Batasi Penggunaan Kendaraan Listrik https://t.co/AqYGVNMgIH;0;0;0;0;in;154559826;1,70476E+18;nasoed;https://twitter.com/nasoed/status/1704763052707713221
Thu Sep 21 07:28:19 +0000 2023;1,70476E+18;Asosiasi Ahli Pialang Asuransi dan Reasuransi Indonesia (APARI) menyelenggarakan seminar nasional bertajuk “Transformasi Transportasi: Tantangan dan Prospek Kendaraan Listrik” https://t.co/SFISXYeC63;0;0;0;0;in;1450957656;1,70476E+18;Media_Asuransi;https://twitter.com/Media_Asuransi/status/1704759447808290892
Thu Sep 21 01:59:12 +0000 2023;1,70468E+18;Indonesia Battery Corporation (IBC) sebagai induk perusahaan milik negara menghadapi beberapa tantangan dalam rangka menjadikan Indonesia sebagai produsen baterai kendaraan listrik terbesar di dunia.  Selengkapnya https://t.co/gwAQb9Itp7;0;0;0;0;in;1,16986E+18;1,70468E+18;theiconomic;https://twitter.com/theiconomic/status/1704676619452105183
Wed Sep 20 22:28:36 +0000 2023;1,70462E+18;Heboh! IEMS 2023 Kembali Hadir Sebagai Pelopor Akselerasi Kendaraan Listrik di Indonesia  https://t.co/q1CcnrhCqG;0;0;0;0;in;1,67232E+18;1,70462E+18;Ruangbicaracoid;https://twitter.com/Ruangbicaracoid/status/1704623621644386705
Wed Sep 20 13:24:36 +0000 2023;1,70449E+18;PT Indika Energy Tbk (INDY) menunjukkan keseriusannya dalam mengembangkan bisnis pengisian daya kendaraan listrik (electric vehicle/EV) di Indonesia. https://t.co/tFHG4FuWyW;0;0;1;0;in;154102750;1,70449E+18;Beritasatu;https://twitter.com/Beritasatu/status/1704486720928989531
Wed Sep 20 12:50:57 +0000 2023;1,70448E+18;@CNNIndonesia Ganti sepedah, motor, mobil, dll serba listrik ya?  Masalah sukucadang sudah siap dari RRT ya? Dari mas elon juga ada ya? Kendaraan yg ada dirosok saja, rakyat indonesia pasar yg menjanjikn, yg penting regulasi, ga ada duitnya ngutang ke RRT ya?;0;0;0;0;in;1,61931E+18;1,70447E+18;BuanaJannah;https://twitter.com/BuanaJannah/status/1704478251874464020
Wed Sep 20 12:48:08 +0000 2023;1,70448E+18;@dellzitaz @CNNIndonesia Lebihke karna PLTU sih  Tujuan di gorengnya -urgensi pindah ibukota -urgensi ganti kendaraan ke kendaraan listrik -uji emisi (nambah pendapatan dari denda)  jadi kita dipermainkan dong Iya pasti Jadi sabar2 aja ya rakyat Indonesia  Semoga bisa lebih baik kedepannya;0;0;0;0;in;1,05802E+18;1,70447E+18;aikachislow;https://twitter.com/aikachislow/status/1704477541548142884
Wed Sep 20 12:42:58 +0000 2023;1,70448E+18;Indonesia punya ambisi besar menjadi raja kendaraan listrik di pasar global, karena menjadi satu-satunya negara yang memiliki cadangan nikel terbesar, yang digunakan sebagai bahan baku utama baterai.  Selengkapnya: https://t.co/wTZzRZYo6H __ #100kpjcom #Electricvehicle #Indonesia https://t.co/9Q6LeRKaNG;0;0;0;0;in;1,10279E+18;1,70448E+18;100kpjcom;https://twitter.com/100kpjcom/status/1704476244509647113
Wed Sep 20 12:35:35 +0000 2023;1,70447E+18;Indika (INDY) bersama Daeyoung Chaevi ekspansi bisnis layanan pengisian daya kendaraan listrik (electric vehicle/EV) di Indonesia. https://t.co/GxPfvfEYOV;0;0;0;0;in;238091066;1,70447E+18;InvestorID;https://twitter.com/InvestorID/status/1704474382754865500
Wed Sep 20 10:26:24 +0000 2023;1,70444E+18;Keikutsertaan di #IEMS2023 merupakan langkah #WulingMotors mendukung pengembangan kendaraan listrik di Indonesia dan dapat menjadi ajang sosialisasi kendaraan listrik ke masyarakat &amp  berdampak positif bagi masa depan mobilitas di Indonesia.  Baca: https://t.co/idv6hlz1Nn  #Airev;0;0;0;1;in;7,57798E+17;1,70444E+18;WulingMotorsID;https://twitter.com/WulingMotorsID/status/1704441874990436406
Wed Sep 20 10:26:18 +0000 2023;1,70444E+18;#WulingMotors kembali menegaskan komitmennya dalam mendukung pengembangan kendaraan listrik di Tanah Air melalui partisipasinya dalam ajang Indonesia Electric Motor Show (IEMS) 2023.  #Airev #DriveForAGreenLife #IEMS2023 https://t.co/Lb0x2YtWjW;0;2;2;7;in;7,57798E+17;1,70444E+18;WulingMotorsID;https://twitter.com/WulingMotorsID/status/1704441850847989898
Wed Sep 20 10:04:36 +0000 2023;1,70444E+18;Genjot Kendaraan Listrik, Indomobil Peroleh Dana Rp244 Miliar dari Bank DBS Indonesia #TrenAsia https://t.co/7xoFLx4DNh;0;0;0;0;in;1,6757E+18;1,70444E+18;trenasiadotcom;https://twitter.com/trenasiadotcom/status/1704436388903715011
Wed Sep 20 07:36:06 +0000 2023;1,7044E+18;Bank DBS Indonesia memberi fasilitas pembiayaan US$ 16 juta kepada Indomobil (IMAS) untuk membeli unit dan suku cadang kendaraan listrik. https://t.co/IHyXsMTitk;0;0;0;0;in;238091066;1,7044E+18;InvestorID;https://twitter.com/InvestorID/status/1704399017822810570
Wed Sep 20 06:27:21 +0000 2023;1,70438E+18;Semua juga tau bahwa sekarang polusi menjadi masalah yang harus dibenahi bersama, oleh karena itu dengan hadirnya kendaraan listrik ini kita harus bisa beradaptasi sebagai upaya mengurangi emisi karbon di Indonesia juga turut serta dalam mengikuti perkembangan teknologi.;0;0;0;0;in;1,68343E+18;1,70438E+18;dimasadnugroho;https://twitter.com/dimasadnugroho/status/1704381715245105344
Wed Sep 20 06:26:06 +0000 2023;1,70438E+18;Halo! Aku Naufal sebagai Ketua Umum Ikatan Duta Untirta 2023.  Menurutku hadirnya kendaraan listrik di tengah-tengah kita dapat mengubah keseharian masyarakat Indonesia ke arah yang lebih baik, menuju penerapan ekonomi hijau bebas emisi karbon.;0;1;0;0;in;1,68343E+18;1,70438E+18;dimasadnugroho;https://twitter.com/dimasadnugroho/status/1704381401246966121
Wed Sep 20 05:00:49 +0000 2023;1,70436E+18;Jika Indonesia jadi produsen baterai kendaraan listrik terbesar dunia, lalu menjadi produsen panel surya terbesar ke-2 di dunia (setelah China) di Pulau Rempang maka makin tinggilah kondisi ketergantungan Eropa terhadap bangsa² Asia pada rantai pasok energi hijau masa depan.… https://t.co/Xku4JankNk;9;42;178;594;in;2542665199;1,70436E+18;YRadianto;https://twitter.com/YRadianto/status/1704359938796224866
Wed Sep 20 04:09:53 +0000 2023;1,70435E+18;Langkah ini merupakan bentuk komitmen kami dalam mendukung transformasi energi berkelanjutan dan mempermudah pelaku usaha dalam berkontribusi pada masa depan kendaraan listrik di Indonesia. https://t.co/VDg7pySY6o;0;1;0;0;in;106035510;1,70435E+18;bkpm;https://twitter.com/bkpm/status/1704347122584420669
Wed Sep 20 03:42:19 +0000 2023;1,70434E+18;Tujuan utama pertemuan ini adalah mendiskusikan rencana Joint Venture (JV) 1 pada proyek pengembangan ekosistem baterai kendaraan listrik (Grand Package) di Indonesia dan rencana investasi tambahan oleh LX International di tanah air. https://t.co/Cgpkk5vDxX;0;1;0;0;in;106035510;1,70434E+18;bkpm;https://twitter.com/bkpm/status/1704340184228311275
Tue Sep 19 11:00:20 +0000 2023;1,70409E+18;Indonesia Berpotensi Kembangkan Baterai Kendaraan Listrik dengan Argentina #TempoOtomotif https://t.co/vlqTlkGkjG;0;0;0;0;in;18129942;1,70409E+18;tempodotco;https://twitter.com/tempodotco/status/1704088026631315587
Tue Sep 19 10:42:11 +0000 2023;1,70408E+18;Kamar Dagang dan Industri Indonesia (Kadin) melihat adanya peluang untuk mengembangkan baterai kendaraan listrik dengan Argentina, Chile dan Peru. https://t.co/s4yy4K1oZt;0;0;1;1;in;18129942;1,70408E+18;tempodotco;https://twitter.com/tempodotco/status/1704083460187631654
Tue Sep 19 09:52:41 +0000 2023;1,70407E+18;Sebelumnya, Pemerintah Australia Barat dan Kamar Dagang dan Industri (Kadin) Indonesia menandatangani memorandum of understanding (MoU) untuk mengeksplorasi peluang kemitraan mineral kritis untuk menopang industri baterai dan kendaraan listrik yang berkembang pesat saat ini.;0;1;0;0;in;243933283;1,70407E+18;ptdahana;https://twitter.com/ptdahana/status/1704071002953748703
Tue Sep 19 08:36:43 +0000 2023;1,70405E+18;IEMS 2023 merupakan rangkaian kegiatan pameran, seminar, serta presentasi produk mengenai Kendaraan Bermotor Listrik (KLB) khususnya baterai kendaraan listrik. Selain itu juga terdapat talkshow, EV test drive, serta konvoi kendaraan listrik. https://t.co/Per8aOWLRO;0;1;0;0;in;90363665;1,70405E+18;brin_indonesia;https://twitter.com/brin_indonesia/status/1704051884741566717
Tue Sep 19 08:14:47 +0000 2023;1,70405E+18;Indonesia merupakan pemegang kunci industri kendaraan listrik dengan potensi pasar yang menjanjikan.  https://t.co/3kBsBQzfH2;0;1;0;0;in;18071520;1,70405E+18;antaranews;https://twitter.com/antaranews/status/1704046362059485680
Tue Sep 19 08:12:13 +0000 2023;1,70405E+18;Peneliti sebut Indonesia pemegang kunci industri kendaraan listrik https://t.co/qIcDymHZrM;0;0;0;0;in;1,20388E+18;1,70405E+18;antarabiz;https://twitter.com/antarabiz/status/1704045719076950141
